"Id","Bad","Poor","Good","Ranking","Votes","Text","File"
"2091","0","0","1","1.0","1","Digǐ:gágé ale dijé:ɂiyű:sd dà:gi di:jv̋sd.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-719.mp3"
"2092","0","0","1","1.0","1","Wado.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-46.mp3"
"2093","0","0","1","1.0","1","Nvh.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-82.mp3"
"2094","0","0","1","1.0","1","Inadǐ:ta.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-489.mp3"
"2097","0","0","1","1.0","1","Naɂvɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-377.mp3"
"2098","0","0","1","1.0","1","Gadō ű:sdi?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-242.mp3"
"2099","0","0","1","1.0","1","Ana̋:ta.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-433.mp3"
"2101","0","0","2","1.0","2","Sgo:hi:ne̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-106.mp3"
"2102","0","0","1","1.0","1","Ǔ:ha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-358.mp3"
"2103","0","0","1","1.0","1","Gv:no:sásdi ti:dì:si.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-186.mp3"
"2104","0","0","2","1.0","2","Gv́:na desgvsi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-188.mp3"
"2105","0","0","1","1.0","1","U:hyv:dlv e̋:hi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-295.mp3"
"2107","0","0","2","1.0","2","À:di:tásga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-504.mp3"
"2109","0","0","1","1.0","1","Dodada:go:hv̄.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-64.mp3"
"2110","0","0","2","1.0","2","Gǐ:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-209.mp3"
"2112","0","0","1","1.0","1","Agigǎ:nawa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-302.mp3"
"2114","0","0","2","1.0","2","V:v.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-66.mp3"
"2115","0","0","1","1.0","1","Di:dǎ:hnehdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-316.mp3"
"2116","0","0","2","1.0","2","Uninéha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-365.mp3"
"2117","0","0","1","1.0","1","Aniwó:niɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-584.mp3"
"2118","0","0","1","1.0","1","Sǐ:gwu.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-513.mp3"
"2119","0","0","1","1.0","1","Ayv gé:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-642.mp3"
"2120","0","0","1","1.0","1","À:lsdâ:yv:hv́sga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-458.mp3"
"2122","0","0","1","1.0","1","Go:hlv:hnv́.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-158.mp3"
"2123","0","0","1","1.0","1","Nà:ní.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-660.mp3"
"2125","0","0","1","1.0","1","Ayv gé.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-641.mp3"
"2126","0","0","1","1.0","1","He:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-587.mp3"
"2127","0","0","1","1.0","1","Aniwó:ni.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-583.mp3"
"2128","0","0","1","1.0","1","Gō.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-128.mp3"
"2131","0","0","1","1.0","1","Kama:ma.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-309.mp3"
"2134","0","0","2","1.0","2","Sihgwa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-512.mp3"
"2136","0","0","1","1.0","1","Ǔ:tan.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-594.mp3"
"2138","0","0","1","1.0","1","Ő:sdadv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-522.mp3"
"2140","0","0","1","1.0","1","Anigǐ:gáge gitǎ:yaɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-702.mp3"
"2141","0","0","1","1.0","1","Ù:nihwasga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-339.mp3"
"2142","0","0","1","1.0","1","O:síyo.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-32.mp3"
"2143","0","0","1","1.0","1","U:halv:ni.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-320.mp3"
"2145","0","0","2","1.0","2","Ajéɂiyű:sdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-330.mp3"
"2149","0","0","1","1.0","1","Dù:dǎ:sgó chuně:la go:hwe:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-488.mp3"
"2152","0","0","1","1.0","1","Agv̌:níge̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-366.mp3"
"2153","0","0","1","1.0","1","À:li:hě:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-264.mp3"
"2155","0","0","1","1.0","1","Hiɂluh.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-624.mp3"
"2156","0","0","2","1.0","2","Ani:sgaya aniwó:niɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-667.mp3"
"2157","0","0","2","1.0","2","Kǒ:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-373.mp3"
"2158","0","0","1","1.0","1","Ajv̋sdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-332.mp3"
"2159","0","0","1","1.0","1","Idihno.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-410.mp3"
"2161","0","0","1","1.0","1","Nvhgi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-91.mp3"
"2162","0","0","1","1.0","1","Awi̋:na.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-428.mp3"
"2164","0","0","1","1.0","1","U:hyv:dlake dǒ:yi?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-521.mp3"
"2166","0","0","1","1.0","1","Igv:yi̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-01.mp3"
"2167","0","0","1","1.0","1","Go:hwe:li.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-03.mp3"
"2169","0","0","1","1.0","1","Dà:ni:sdayo:hihv́.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-313.mp3"
"2170","0","0","1","1.0","1","Janhta.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-248.mp3"
"2171","0","0","1","1.0","1","Ù:nâ:ya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-470.mp3"
"2173","0","0","1","1.0","1","U:nv̌:dis hà:su:yv́:sgó?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-493.mp3"
"2174","0","0","1","1.0","1","Joɂi:né.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-72.mp3"
"2176","0","0","1","1.0","1","Hadí:ɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-121.mp3"
"2177","0","0","1","1.0","1","Síyo.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-33.mp3"
"2178","0","0","2","1.0","2","Hlá kiloyi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-663.mp3"
"2179","0","0","2","1.0","2","Dodada:go:hv:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-65.mp3"
"2180","0","0","2","1.0","2","Digwé:nv̀:sv̋:ɂi gé:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-148.mp3"
"2182","0","0","1","1.0","1","Di:ni:yő:hli.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-450.mp3"
"2184","0","0","1","1.0","1","U:tvhisdv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-442.mp3"
"2186","0","0","1","1.0","1","Howa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-412.mp3"
"2187","0","0","2","1.0","2","U:gǎ:nawa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-274.mp3"
"2189","0","0","2","1.0","2","Gadō u:sdi jadu:líɂa.?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-230.mp3"
"2190","0","0","1","1.0","1","Ni!","/1605222137/bc-cno-spk_3/bc-cno-spk_3-335.mp3"
"2195","0","0","1","1.0","1","Sóhně:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-95.mp3"
"2196","0","0","1","1.0","1","À:gwv̌:ya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-359.mp3"
"2197","0","0","2","1.0","2","Ha:dlv?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-243.mp3"
"2198","0","0","1","1.0","1","U:gù:ku.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-207.mp3"
"2200","0","0","1","1.0","1","Dijv̋sdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-334.mp3"
"2201","0","0","1","1.0","1","Kiloɂi gawó:niɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-671.mp3"
"2202","0","0","1","1.0","1","Su:dali:né Jalagi go:hwe:lv̀:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-212.mp3"
"2203","0","0","1","1.0","1","Ka:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-387.mp3"
"2204","0","0","1","1.0","1","Su:dali:ne̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-102.mp3"
"2206","0","0","1","1.0","1","U:lò:gí:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-560.mp3"
"2207","0","0","1","1.0","1","U:gǎ:nawa dò:dala.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-290.mp3"
"2210","0","0","2","1.0","2","Anisakǒ:nígé ju:gì:dáhli.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-689.mp3"
"2211","0","0","1","1.0","1","Gv̀:ne.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-340.mp3"
"2212","0","0","2","1.0","2","Halihě:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-262.mp3"
"2214","0","0","1","1.0","1","À:gwanhta.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-246.mp3"
"2217","0","0","2","1.0","2","Nv:dadě:wa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-405.mp3"
"2218","0","0","1","1.0","1","U:halv:na.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-319.mp3"
"2219","0","0","2","1.0","2","U:galǒ:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-306.mp3"
"2220","0","0","1","1.0","1","Ani:gě:hya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-441.mp3"
"2221","0","0","1","1.0","1","Gadò?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-57.mp3"
"2222","0","0","1","1.0","1","Ha:dlvɂi?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-604.mp3"
"2224","0","0","1","1.0","1","U:hyv:dla dǒ:yi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-519.mp3"
"2225","0","0","1","1.0","1","Adǎ:hnehdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-315.mp3"
"2227","0","0","1","1.0","1","À:hne.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-343.mp3"
"2228","0","0","1","1.0","1","Gohlsga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-43.mp3"
"2229","0","0","2","1.0","2","Dò:dala ju:hyv:dla.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-289.mp3"
"2230","0","0","2","1.0","2","Alsdâ:yv:hv́.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-194.mp3"
"2231","0","0","1","1.0","1","Nvhgi:né.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-76.mp3"
"2232","0","0","1","1.0","1","Uniwǒ:dígé junsdi danì:gowhtíɂa jǔ:ntana wǒ:háɂli.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-714.mp3"
"2233","0","0","2","1.0","2","Di:sésdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-78.mp3"
"2234","0","0","1","1.0","1","Gà:yő:hl jiwó:ni Jalagi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-538.mp3"
"2235","0","0","1","1.0","1","À:tv:gâ:nv nù:wè:sv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-605.mp3"
"2238","0","0","2","1.0","2","Ù:néha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-364.mp3"
"2239","0","0","1","1.0","1","Agayv̌:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-445.mp3"
"2240","0","0","1","1.0","1","Ù:lô:gi:lv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-537.mp3"
"2242","0","0","1","1.0","1","Suná:le̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-568.mp3"
"2243","0","0","1","1.0","1","Hé:gaju?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-528.mp3"
"2244","0","0","2","1.0","2","Jalagi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-02.mp3"
"2245","0","0","1","1.0","1","Hila̋ ǐ:ga̋ɂi?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-610.mp3"
"2248","0","0","1","1.0","1","Dǒ:yi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-571.mp3"
"2249","0","0","1","1.0","1","U:gana̋:sdake jadu:lí?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-496.mp3"
"2251","0","0","1","1.0","1","Jǔ:tana dehlgv́.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-695.mp3"
"2253","0","0","1","1.0","1","E:lo.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-303.mp3"
"2254","0","0","1","1.0","1","I:ya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-169.mp3"
"2255","0","0","1","1.0","1","Sgina.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-662.mp3"
"2256","0","0","1","1.0","1","Aniɂluh.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-628.mp3"
"2257","0","0","1","1.0","1","Gadí:ɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-120.mp3"
"2258","0","0","1","1.0","1","Joɂi:ne̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-99.mp3"
"2263","0","0","1","1.0","1","Ali:he:lísdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-381.mp3"
"2265","0","0","1","1.0","1","Anali:hě:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-266.mp3"
"2267","0","0","2","1.0","2","Hila̋ go:hwe:li jadu:líɂa?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-615.mp3"
"2268","0","0","2","1.0","2","Gatv:gī.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-630.mp3"
"2269","0","0","2","1.0","2","Ga̋:du.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-157.mp3"
"2271","0","0","1","1.0","1","Go:hi̋:gi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-211.mp3"
"2272","0","0","1","1.0","1","Sǔ:dál.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-83.mp3"
"2274","0","0","1","1.0","1","Goɂike jadu:lí?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-527.mp3"
"2275","0","0","1","1.0","1","Ani:ge:hyű:ja.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-426.mp3"
"2276","0","0","1","1.0","1","Unikáha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-464.mp3"
"2277","0","0","1","1.0","1","Jiwó:niɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-578.mp3"
"2278","0","0","1","1.0","1","Awi̋:n.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-427.mp3"
"2279","0","0","1","1.0","1","Anè:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-591.mp3"
"2280","0","0","1","1.0","1","Dlù:dlu.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-639.mp3"
"2281","0","0","1","1.0","1","Ù:wâ:ya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-469.mp3"
"2282","0","0","2","1.0","2","Dù:ninvhdi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-403.mp3"
"2283","0","0","1","1.0","1","Digo:hwe:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-77.mp3"
"2284","0","0","2","1.0","2","Ani̋:dage.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-649.mp3"
"2285","0","0","1","1.0","1","É.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-142.mp3"
"2286","0","0","1","1.0","1","Joɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-90.mp3"
"2288","0","0","1","1.0","1","Gő:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-370.mp3"
"2290","0","0","1","1.0","1","Go:hwe:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-245.mp3"
"2292","0","0","1","1.0","1","U:gǎ:nowi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-285.mp3"
"2293","0","0","1","1.0","1","Jadu:líɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-201.mp3"
"2295","0","0","1","1.0","1","Go:lì:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-45.mp3"
"2297","0","0","1","1.0","1","À:gi:ká.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-347.mp3"
"2301","0","0","1","1.0","1","Nǔ:na.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-166.mp3"
"2302","0","0","1","1.0","1","À:dv́:ne.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-461.mp3"
"2303","0","0","2","1.0","2","Tla yigo:lì:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-225.mp3"
"2304","0","0","2","1.0","2","Aji:lv́:sga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-676.mp3"
"2305","0","0","1","1.0","1","U:nine̋:ga ju:lò:gí:la.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-693.mp3"
"2306","0","0","1","1.0","1","Gawó:ni.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-581.mp3"
"2307","0","0","1","1.0","1","Dinǐ:yé:li.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-235.mp3"
"2308","0","0","1","1.0","1","Nvhgi:ne̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-108.mp3"
"2309","0","0","1","1.0","1","U:sdi̋ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-413.mp3"
"2310","0","0","1","1.0","1","Taɂli:ne̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-107.mp3"
"2311","0","0","1","1.0","1","Agv̌:nígé gi:hli uwǒ:dígé alà:sǔ:lo à:gowhtíɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-711.mp3"
"2313","0","0","1","1.0","1","Agayv̋:li.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-473.mp3"
"2314","0","0","1","1.0","1","Dijé:nv̀:sv̋:ɂi hé:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-150.mp3"
"2315","0","0","1","1.0","1","Di:dihnó:gi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-73.mp3"
"2317","0","0","1","1.0","1","Ù:lô:gi:li kò:hi̋ svná:le̋ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-536.mp3"
"2319","0","0","1","1.0","1","Ama.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-287.mp3"
"2322","0","0","2","1.0","2","À:giha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-356.mp3"
"2323","0","0","2","1.0","2","Ù:we:ká.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-349.mp3"
"2324","0","0","1","1.0","1","Gv́:na à:wadu:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-55.mp3"
"2325","0","0","1","1.0","1","Dògi hadí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-226.mp3"
"2327","0","0","2","1.0","2","Adǎ:wé:hi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-322.mp3"
"2329","0","0","1","1.0","1","Nihina?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-231.mp3"
"2330","0","0","1","1.0","1","Sě:lu.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-159.mp3"
"2331","0","0","1","1.0","1","A̋ɂda.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-646.mp3"
"2333","0","0","2","1.0","2","hno.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-557.mp3"
"2334","0","0","2","1.0","2","Achű:ji.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-418.mp3"
"2336","0","0","1","1.0","1","Na.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-375.mp3"
"2340","0","0","1","1.0","1","U:gǎ:nawa e̋:hi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-296.mp3"
"2342","0","0","1","1.0","1","Ani:sgay.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-437.mp3"
"2343","0","0","2","1.0","2","Jǐ:sa","/1605222137/bc-cno-spk_3/bc-cno-spk_3-724.mp3"
"2344","0","0","1","1.0","1","Uniha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-466.mp3"
"2345","0","0","1","1.0","1","Suná:le̋:ɂi","/1605222137/bc-cno-spk_3/bc-cno-spk_3-569.mp3"
"2346","0","0","1","1.0","1","À:dia.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-452.mp3"
"2348","0","0","2","1.0","2","Anadi:tásga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-506.mp3"
"2352","0","0","1","1.0","1","Ǔ:gáma.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-307.mp3"
"2353","0","0","2","1.0","2","Hiyv:wi:yásgohv?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-547.mp3"
"2355","0","0","2","1.0","2","Dla:ma:ha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-636.mp3"
"2356","0","0","1","1.0","1","Nanaɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-379.mp3"
"2357","0","0","1","1.0","1","Ani:chű:ja.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-421.mp3"
"2358","0","0","2","1.0","2","Ù:we:káha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-350.mp3"
"2359","0","0","1","1.0","1","Yú:ne:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-563.mp3"
"2360","0","0","2","1.0","2","Kalsě:jis hà:su:yv́:sgó?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-491.mp3"
"2361","0","0","1","1.0","1","Asgayv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-436.mp3"
"2362","0","0","2","1.0","2","Me:li.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-311.mp3"
"2363","0","0","1","1.0","1","À:hneha.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-344.mp3"
"2365","0","0","1","1.0","1","Děhlgv́","/1605222137/bc-cno-spk_3/bc-cno-spk_3-673.mp3"
"2366","0","0","2","1.0","2","Anigv̌:níge̋ kama:ma a:nalsdâ:yv:hv́sga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-479.mp3"
"2367","0","0","1","1.0","1","Sà:gwű.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-79.mp3"
"2368","0","0","2","1.0","2","É:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-143.mp3"
"2370","0","0","2","1.0","2","Analsdâ:yv:hv́sga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-197.mp3"
"2371","0","0","2","1.0","2","Ha:dlv go:hwe:lv̀:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-486.mp3"
"2372","0","0","2","1.0","2","Waló:si.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-75.mp3"
"2374","0","0","1","1.0","1","Di:de:hyǒ:hv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-213.mp3"
"2375","0","0","1","1.0","1","À:diɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-122.mp3"
"2376","0","0","1","1.0","1","Jiyú:ne:ga jiyv:wi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-556.mp3"
"2377","0","0","1","1.0","1","Hatv:gī.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-631.mp3"
"2378","0","0","1","1.0","1","Kó:gi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-36.mp3"
"2379","0","0","1","1.0","1","Agě:hya.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-39.mp3"
"2380","0","0","2","1.0","2","Anadv́:ne.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-462.mp3"
"2381","0","0","2","1.0","2","Agǐ:gáge","/1605222137/bc-cno-spk_3/bc-cno-spk_3-206.mp3"
"2382","0","0","3","1.0","3","De:halǔ:yi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-395.mp3"
"2383","0","0","1","1.0","1","Naɂv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-376.mp3"
"2384","0","0","2","1.0","2","Gé.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-138.mp3"
"2385","0","0","1","1.0","1","Ayő:hli.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-449.mp3"
"2387","0","0","1","1.0","1","Gadō u:sdi?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-229.mp3"
"2389","0","0","2","1.0","2","Idalě:na.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-216.mp3"
"2391","0","0","2","1.0","2","Uwo:du.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-336.mp3"
"2392","0","0","1","1.0","1","Agǔ:sa jiyv:wi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-555.mp3"
"2395","0","0","1","1.0","1","Go:hi̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-210.mp3"
"2396","0","0","1","1.0","1","À:sdû.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-633.mp3"
"2398","0","0","1","1.0","1","U:ne̋:ga.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-368.mp3"
"2399","0","0","1","1.0","1","Didǐ:yé:li.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-237.mp3"
"2400","0","0","2","1.0","2","Uniwǒ:dígé.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-712.mp3"
"2401","0","0","1","1.0","1","Nana.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-378.mp3"
"2402","0","0","1","1.0","1","Hiyv:wi:yádv.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-545.mp3"
"2403","0","0","1","1.0","1","U:ne̋.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-367.mp3"
"2406","0","0","2","1.0","2","Su:dali:ne̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-110.mp3"
"2408","0","0","1","1.0","1","Gadò ű:sdi a:sésdi kò:hí?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-681.mp3"
"2410","0","0","1","1.0","1","Nihinahv?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-232.mp3"
"2411","0","0","1","1.0","1","Ù:nadu:lí.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-457.mp3"
